user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
constitutionwalk,"Sydney, Australia",Working on an immersion project in rural and remote Australia. TAFE Student and social justice activist.,2011-04-16 02:27:03,2510,3427,46613,False,2022-01-22 23:41:15,"#SarahMitchellMP #parents will #know #covid in #cohort #Parents will know says #Minimising #Disruption ..Hmmmm...#Auditsmof #LearningSpace in every #PublocSchool in #NZW #Purifiers for those that need, about 20,000 no other state has done more","['SarahMitchellMP', 'parents', 'know', 'covid', 'cohort', 'Parents', 'Minimising', 'Disruption']",Twitter for Android,False
History of Travels & Travelers,,"History of Tourism - Guides & Reviews of Travel, Places,  Tourism & Vacations",2017-12-11 16:00:18,274,194,2374,False,2022-01-22 23:41:00,"Find a #COVID19 Vaccine Near you 2021 in USA
https://t.co/14Qc6486Ru
 #Covid_19 #VaccinesWork #COVID19 #VaccineSideEffects #COVID #COVIDー19 #Covid https://t.co/Gkq4CMsHua","['COVID19', 'Covid_19', 'VaccinesWork', 'COVID19']",Twitter Web App,False
Maitiú ÓRiagáin,,"Despite what my follower count might suggest, I'm not a bot.",2010-09-30 04:32:11,351,1494,23715,False,2022-01-22 23:40:40,"How many millions around the world have changed their plans to visit #NewZealand and #Australia? What were once desirable tourist destinations, are now authoritarian Truman shows. #COVID19 #COVID #Omicron #NoMoreLockdowns #AustralianOpen https://t.co/RvBwrgLP4X","['NewZealand', 'Australia']",Twitter Web App,False
Janine di Giovanni,"New York, Paris, Middle East","Senior Fellow Yale Jackson Institute. My own views on human rights, environment, war crimes. @ForeignPolicy @National.THE VANISHING. https://t.co/SjMd8etGYZ",2009-07-19 17:31:16,19615,562,7189,True,2022-01-22 23:40:24,I hate to wish ill to anyone. But these nut jobs -Anti-vaccine activists - gathering in DC tomorrow are #COVID magnets.  https://t.co/CYm36KTRvT,['COVID'],Twitter for iPhone,False
Rafa✨,Planet Earth,Jr is my ❤! He's my EVERYTHING! We will Rule the world🌎pretty soon✌🏽! LOVE like crazy n DANCE💃🏽like a psycho.,2012-11-02 03:55:07,100,74,10043,False,2022-01-22 23:40:04,When I FaceTime my niece to play with mini brand toys lol 😂 #activitiesduringquaratine #covid,"['activitiesduringquaratine', 'covid']",Twitter for iPhone,False
Megan Grochowiak (she/her),"Chicago, IL",@Mindful_Schools Teacher / @ChiPubSchools Phys. Ed. Teacher/ NBCT teacher / @Google Educator Level 1/ Pronouns: she/her,2016-01-19 06:41:40,343,705,1017,False,2022-01-22 23:39:54,"Yesterday at school a 6 year-old asked me if there was COVID in the North Pole where Santa lives? She said, “I know it’s everywhere, but is it there too? The kids are worried Santa is going to get sick and Christmas will be canceled next year. When will this end? #COVID",,Twitter for iPhone,False
Gate 15,United States of America,"Risk Management: Info / Threat Analysis, Operations, Preparedness & Critical Infrastructure Security & Resilience https://t.co/vrCkP4dQVt",2014-05-05 18:01:42,2100,2823,16250,False,2022-01-22 23:39:53,"COVID-19 data leaked online, government denies data breach from Cowin portal via @BGRIndia https://t.co/OsB2QVtZxW #COVID #cybersecurity","['COVID', 'cybersecurity']",Twitter Web App,False
Seoh_Em_Yrt,,,2021-12-14 11:02:06,8,209,675,False,2022-01-22 23:38:47,"#Greiz #Germany #Europe #Covid #COVIDIOTS #COVID19 #BackTheBlue #Cops #Police #Polizei #GAWDIFUCKINGLOVECOPS😍

F@ck HOTTTT these cops.... Greiz Germany January 22nd 2022 https://t.co/KmknwbbOuQ via @YouTube","['Greiz', 'Germany', 'Europe', 'Covid', 'COVIDIOTS', 'COVID19', 'BackTheBlue', 'Cops', 'Police', 'Polizei', 'GAWDIFUCKINGLOVECOPS']",Twitter Web App,False
🏳️‍🌈 Sam Leaman,"Melbourne, Victoria",Arts marketer.  Delta G’s no.1 fan. Yet to meet a piece of garlic bread I didn’t like.,2009-10-23 23:03:39,302,577,6044,False,2022-01-22 23:38:16,"Great to see my friends in the Arts haemorrhaging money right now due to #COVID, but @JoshFrydenberg has managed to find time to hit some balls on @Channel9 with @AustralianOpen. Clear #priorities from this #wanker. #disappointing",['COVID'],Twitter for iPhone,False
Zoe Washburne 2.0--Vaxxed and Boosted,Universe,"#VoteBlue
#GetVaccinated
Biden/Harris
Marvel Fan
Demcast VA
Resister
Cat Mom
Rebuilding
No DMs Please",2021-10-28 17:11:45,1016,1204,4202,False,2022-01-22 23:38:08,"@AshleyGWinter Geez, what do *you* know. You're only a Board Certified Urologist who has studied human ""plumbing.""

My best friend's father's high school girlfriend says on FB that you should megadose on Vit. C&amp;D to avoid #COVID  I dun my research.",,Twitter Web App,False
Sankar Krishnan,"New York, New York ","Industry Head Banking & Capital Markets @capgemini, Author: The Power of Mobile Banking, Wiley 2014, Fintech top 4 -' Career Banker, Advisor Fintech",2009-02-28 23:45:00,949,1321,3636,False,2022-01-22 23:37:57,How China plans to keep #COVID at bay during the Olympics : Goats and Soda : NPR https://t.co/W9MOKIDv2F,['COVID'],Twitter for iPhone,False
GET VACCINATED,,Be Who You Are... “wear a fucking mask”,2020-08-03 03:15:56,6,84,262,False,2022-01-22 23:37:49,#TruckersForFreedom #idiots #covid #SupplyChains get vaccinated and do your jobs. #Vancouver https://t.co/RcS8pR1kZh,"['TruckersForFreedom', 'idiots', 'covid', 'SupplyChains', 'Vancouver']",Twitter for iPhone,False
TheTruth,,No one is more hated than he who speaks the truth...The way to see by faith is to shut the eye of reason...,2020-03-28 19:04:34,49,687,499,False,2022-01-22 23:37:44,@ChantelGurley @DrTomFrieden So just bc ur a #Nurse u know better than every1? U may want 2 look in the mirror &amp; ask urself why does my kid have arrhythmia maybe poor #Health choices stress obesity? Maybe mom smoked ate fatty sugary #foods laced w/#chemicals w/prego? U realize #COVID19 vax have #COVID in it! https://t.co/IjBArP7EfH,['Nurse'],Twitter for Android,False
MP McGuire,"Atlanta, GA","Husband, Dad, Business Owner, Southerner, Conservative.  

When you can't make them see the light, make them feel the heat.

Ronald Reagan",2022-01-09 03:36:41,1,45,45,False,2022-01-22 23:37:30,"There's something mentally wrong with liberals.  #Covid, #ClimateCrisis, #transgender whatevers...everything is a crisis...all the time.  How about be happy and love the country you live in a the people in it?","['Covid', 'ClimateCrisis', 'transgender']",Twitter Web App,False
☘️ Lord Argyll of Bow ☘️,Here,I’m not a Lord and I’m not from Bow.,2014-01-07 07:13:46,2790,438,34566,False,2022-01-22 23:37:15,"With no rail and terrible roads, #Donegal will form it’s own bubble from the rest of Ireland…as it as done for 100’s of years.

#covid","['Donegal', 'covid']",Twitter for iPhone,False
Tennesseine,"Charlotte, NC, USA",Entrepreneur/podcaster. #AI. #healthcare. #Feminist. LGBTQ+/BLM ally. Skeptic. Traveler/ex-expat (🇳🇴🇫🇷🇪🇸🇬🇧🇮🇹) Co-parent. Nerd. Beware #dadjokes!,2010-11-29 01:53:22,43187,15342,140982,False,2022-01-22 23:36:55,"Ambulances picking up #antivaxxer Evangelicals who said god would protect them from #covid need to be dropping those #covidiots off at their church, not at our overcrowded hospitals. https://t.co/67BvesZDzc","['antivaxxer', 'covid']",Twitter for iPhone,False
❄️,Ivory Tower,"You are not bright, are you? https://t.co/bsiqwMxxdO",2021-10-30 03:34:47,3,0,0,False,2022-01-22 23:36:25,Thanks @POTUS @jaredpolis for sending the #Covid tests. About a year late. @Pinboard @zeynep https://t.co/PZ6xKIgUYK,['Covid'],Twitter for iPhone,False
Suzzie Sandalwood,,"MAiD - Medical Assistance in 
Dying Advocate/
Writer / LEO Widow/
Deeply Wounded-Profoundly Healed/
Sober",2016-09-18 04:19:23,42,327,248,False,2022-01-22 23:36:18,"I just used the ""I've got #covid"" card to not open my door to someone. I mean it's not entirely untrue. I am recovering from covid but no longer in ""isolation"" 
#SelectivelyIsolating 
#introverttips
#antisocial
#brilliant",['covid'],Twitter for Android,False
Gate 15,United States of America,"Risk Management: Info / Threat Analysis, Operations, Preparedness & Critical Infrastructure Security & Resilience https://t.co/vrCkP4dQVt",2014-05-05 18:01:42,2100,2823,16250,False,2022-01-22 23:35:55,'I will bring every single gun' | Woman charged for threatening Page County School Board https://t.co/aL3xnKD8g3 via @WUSA9 #COVID,['COVID'],Twitter Web App,False
FRANK BULLITT,,"ONC/HNC/DIP/ENG Big motorsport fan. Love cycling ,Motorcycles, English countryside & family any RT's are not endorsements   Follow on GETTR @FrankBullitt39",2012-04-04 12:30:35,4943,5073,57520,False,2022-01-22 23:35:01,"BREAKING…..
Some say…
Simply incredible 4Jabs &amp; then contracts #Covid &amp; they are attempting to enforce vaccines passports 
This level of idiocy is sublime 🤡🤡 #VaccinesWork https://t.co/ASQQtfMNmq",['Covid'],Twitter for iPhone,False
Inky Fingers Inc.,Ireland,Occasional blogger. Full-time scribbler. Write about these: #LOI #GAA #EPL #CCFC84 #NUFC and more. https://t.co/GFsUQ3w4HQ,2011-04-29 18:34:05,236,568,1736,False,2022-01-22 23:34:43,"@COSullivanTD It's a bit like asking for Army or Gardaí to be disbanded. Without coherent expert advice, Government would have been blind and thousands more would have died.

NPHET members were unpaid as well. Would very much support them being officially recognised for their service #covid",,Twitter Web App,False
Scott Boyette,"Chelsea, AL",Former Air Force Officer | Environment | Solar Enthusiast | Logistics | Construction,2012-05-05 01:05:20,2615,4970,20917,False,2022-01-22 23:34:26,@LWoods4Congress #covid was the smoke screen for them to make money.,['covid'],Twitter for iPhone,False
huge43,,,2020-07-25 19:07:24,17,28,153,False,2022-01-22 23:34:24,"They have had 2 YEARS to conform. If they don’t believe in the science, why the hell should Joe Public??? I wear a mask to protect the NHS, how dare they disrespect me?? #covid  https://t.co/ILsOx2OsXk",,Twitter for iPhone,False
💧Denise Shrivell #TeamTink #Independents,#Northsydneyvotes,Active participator in our very shaky democracy. Just doing whatever I can. Why aren’t you? Regular @spinproofau live podcaster. Own views frequently expressed,2008-09-02 10:16:22,31757,6661,267356,False,2022-01-22 23:34:24,"All this from the person who sees no problem with the decisions he’s made with #covid since becoming Premier. 

He doesn’t surprise me - but all these enablers 😱 #auspol",['covid'],Twitter for iPhone,False
Sedge💧🦠😷💉💉,Sydney Australia,Virologist. Lover of science & Great Danes. Passionate about education & innovative research. PhD. Maintain the rage. Tweets mine.,2013-03-24 11:40:15,1820,3426,59006,False,2022-01-22 23:34:14,"@MarcTennant Doesn’t really seem to be any point to taking the #Covid-19🦠RAT test then, does it? 🤷🏻‍♀️",['Covid'],Twitter for iPhone,False
Lisa Marie Meadows,United States,Author/Nurse/Actor/Instagram lisamariemeadows/⚽️🚀📙#BLM A Wave Series -Pandemic Romance https://t.co/GTz4RazT1m https://t.co/aY0YQsOBC1,2018-08-24 05:05:50,7129,7770,9465,False,2022-01-22 23:34:14,"@GlobalBC A New light of hope has awakened on the horizon, as the world emerges from the pandemic. Will Shelby and Simon overcome this final obstacle? What will our world look like? We will have to wait and see.-A Third Wave-The Survival. #COVID #Omicron #booktwt 
https://t.co/7AHELPzbnY https://t.co/U0uS2Jkajt",,Twitter Web App,False
Stephen Sidkin,"London, England",Challenging the seams of fashion law. For more see https://t.co/GLCIEEGGm2,2015-12-30 11:58:20,330,269,460,False,2022-01-22 23:34:14,"Ongoing #Covid-related labour shortages in certain sectors means employers dealing with immediate issues, not looking at bigger picture. But working pattern changes in last 2 years gives opportunity for UK employers to explore underutilised talent pools https://t.co/C3ycNmSDdp",['Covid'],Twitter Web App,False
AA0MZ,,Amateur Radio #IOTA #DXCC #FFMA #VUCC #RDA #HF #VHF #UHF  #60meters #6meters #2meters #hamradio,2012-08-08 16:27:44,273,255,759,False,2022-01-22 23:34:11,"Over 2 years of #COVID.  It's impossible not to have heard that if you test positive or have symptoms to stay home Yet people still run to the bank, post office, 7-11, Casey's, etc ""just for a second"" QUIT RISKING OTHERS ILLNESS HOSPITALIZATION DEATH FOR YOUR SELFISH CONVENIENCE. https://t.co/bZNE7vqVf6",['COVID'],Twitter Web App,False
Dr. Owais Durrani,Texas,Emergency Medicine Physician | Health Policy Nerd | @ObamaWhiteHouse Alum | Longhorn 🤘| Views are my own.,2009-03-31 00:17:34,1895,982,40135,False,2022-01-22 23:33:22,"Thanks to @CBSNews @LanaZak for having me. We discussed free #N95 masks, vaccines for kids under 5, and what to do when you wake up with the sniffles. 

#covid #health #healthcare #publichealth #medicine https://t.co/Z7HCVDOcU8",['N95'],Twitter for iPhone,False
Nigel Hurneyman,,"Tea Addict, Inclusion-Exclusionist, Randomness Studier, Redrosettythingophile, Cliché Recycler, Adverb Appreciationist, Telephonophobic",2014-04-07 14:22:49,63,28,6485,False,2022-01-22 23:33:15,"When you have a cold, you're more prone to attacks from nasties lurking in your nervous system, so the anecdotes about #Covid vaccines triggering #Shingles or #ColdSores are plausible. Something for researchers to check now they have a year of vaccination data.",,Twitter Web App,False
Ian Jenkins,Sydney,Retired public school teacher; now devoting all my energies to building a better placebo. LFC tragic - I don’t like to walk alone on Wallumedagal country.,2011-08-27 11:05:53,364,912,3211,False,2022-01-22 23:33:12,"#Biden can’t be blamed for #Covid. You can’t invade it, bomb it into submission or get CIA to destabilise it. USA has no advantage - we are on a long, hard slog. Get vaccinated, wear masks, protect the vulnerable, support frontline workers, rinse &amp; repeat https://t.co/17syp8yNbC","['Biden', 'Covid']",Twitter for iPad,False
Ekklesia,"Edinburgh, Scotland","Ekklesia is an independent change network promoting transformative ideas about politics, society and beliefs #JustPeace #VirtueEthics | https://t.co/KQlbleoDOA",2009-02-05 16:58:07,11739,4027,39314,False,2022-01-22 23:32:41,"If we are to ‘live with’ #COVID-19, we must decide what we really value | @openDemocracy ⁦@L__Macfarlane⁩  https://t.co/HofhtbxAve",['COVID'],Twitter for iPhone,False
Glenn Jowett,"Christchurch, New Zealand",#BIM Delivery Lead for @BecaGroup in New Zealand. All views are my own,2011-06-15 10:46:48,1827,728,4149,False,2022-01-22 23:31:35,"8 people in hospital nationwide? I’d love to know how that equates to unsustainable rates. New year, same old shit. First it’s 90% vaccinated, now it’s get your booster and inject your kids. What will the excuse be in 6 months time that stops us getting back to normal? #COVID https://t.co/bnO3YabMrX",,Twitter for iPhone,False
Brexit Pirates,,"Pirates against #Brexit, #sailing to #RejoinEU. Support us at https://t.co/hD50o8DxEt. Sweary within framework of pirate code. Meet our more polite crew @sailho3. #FBPE.",2021-12-03 17:59:52,1272,1727,14078,False,2022-01-22 23:31:25,"The #NHS, #Brexit, #ToryCorruption, #Covid mismanagement...
The list goes on, and if the time for revolution isn't now, it never will be. Ready to go, you 'orrible, beautiful angels?
#StopBoris. #ToriesOut. https://t.co/jhTGTQoAAr","['NHS', 'Brexit', 'ToryCorruption', 'Covid']",Twitter Web App,False
⭐️PWM - WWE & AEW News & Rumors⭐️,,"Follow us for the latest #WWE & #AEW Wrestling News, Results, Rumors & Spoilers",2010-10-10 19:43:56,33744,408,9683,False,2022-01-22 23:31:19,#NylaRose Responds After Positive #COVID Test Nixes Indie Match https://t.co/5HAQ5CoUOH,"['NylaRose', 'COVID']",SocialPilot.co,False
Jen,"Bay Area, Ca.",Mama. Make-Up junkie. Book lover. Bravo Obsessed. Will watch most reality shows. Tea Drinker. Usually tired. Random facts enthusiast.,2009-09-07 17:22:59,143,147,58041,False,2022-01-22 23:31:10,With #Covid surge still pretty high - Jax &amp; BRATney take off for Disney WORLD in Florida for her birthday! With the baby crawling around the hotel room … #notsorry but I am judging. It is a stupid move. #vpr,['Covid'],Twitter for iPhone,False
