user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
"EpiDoc MD, MS, FISPE",,"Medical Epidemiology Researcher, traveler, happily married to a sane man, dog lover, Trump never again 🌊🌊",2013-12-03 01:04:16,2446,3044,179688,False,2022-01-30 23:29:25,"@stevereed84 @DrKatEpi 🤦🏻‍♀️🙄 says someone who likely has no idea what Dr. McCullough actually does.
He is a Cardiologist who did basic research on #COVID &amp; CV system. He is not an expert on vaccines, ID, or Epi. Baylor fired him.  His claims have been shown to be inaccurate.
https://t.co/xbyKRWmmpj",,Twitter for iPad,False
Richard Woolley,,"Filmmaker, writer, academic. See key films in a new edition of the British Film Institute's AN UNFLINCHING EYE. Read more: https://t.co/RC2jjoAcBk",2010-09-20 11:33:31,5854,4720,497,False,2022-01-30 23:28:08,"Good news, if true. UK Govt to scrap its #NHSMandate.

Now time for others like #NZ to follow suit. In NZ shortage of ambulance drivers (due in part to mandates that don't prevent spread) led to deaths. Also docs &amp; nurses have left putting NZ health service under pressure. #Covid https://t.co/iMuiks34l9 https://t.co/ZdgUYIUdkq","['NHSMandate', 'NZ']",Twitter for Android,False
Katie Bartolacci,,👨‍👩‍👧‍👦🍩☕️✈️ go Spartans!,2011-05-03 01:29:56,48,95,590,False,2022-01-30 23:27:57,Have you experienced extreme fatigue during/after having #covid? Asking for a friend 😳😳😳,['covid'],Twitter for iPhone,False
Turdman,Hawkeye Country,Father of 4. Husband of a Queen. Enjoyer of all things outdoors. Poolside. Yard work. Building fires. Hawkeyes. Cubs. Busch. Bulls. Chargers. Fan Duel. NASA.,2009-09-05 17:09:01,87,337,13994,False,2022-01-30 23:26:54,Thank god #Covid took a break for the #NFL Playoffs. Luckily everyone stayed 6 feet apart for the last 4 weeks !! Hate to think that the test results would ever be skewed. @NFL,"['Covid', 'NFL']",Twitter for iPhone,False
Y_Mukai,日本 関東地方,Hello!My name is Y_Mukai。I'm a Japanese。Welcome to my page♪I want have many friends all of the world.I am sending infomation of Japan on Twitter.,2009-08-26 14:31:20,1937,4851,3030,False,2022-01-30 23:26:40,#Covid #predictions ? These #experts are #done with them . https://t.co/8cSeqkXzil,"['Covid', 'predictions', 'experts', 'done']",Twitter for iPad,False
LORD ♛ Sir Thomas Wynn ⚫️,,"Lord of Aberdeenshire Scotland, Grandfather, retired Dep Principal, music editor & arranger, blogger, author, geek, historian, (modest) & slightly psychic!",2020-03-16 23:48:44,2115,262,254,False,2022-01-30 23:25:51,"#auspol

If you travel to China you have to quarantine for 4 weeks.

They know exactly how to limit the spread of #covid.

Whole cities are locked down...and yet still no economic crisis!

The Aussie Libs keep telling us a lockdown will cripple us! Maybe they should rethink this!",['auspol'],Twitter Web App,False
🦎 Blue-Lizard,"Indio, CA",Pres Trump is My POTUS‼️ 🇺🇸 #MASA Drain the Swamp! We have the greatest Country🇺🇸 #BackTheBlue 👏 Soldiers 👍 💗Our Heavenly Father🙏,2019-04-15 03:41:28,36,542,3040,False,2022-01-30 23:25:28,@Chiefs Thank you #AndyReid for all the fun &amp; exciting football this season. Patrick should have run sooner today. Held the ball to much. We’ll see you guys next season! Stay safe from #Covid everyone! #NFL #LDS,['AndyReid'],Twitter for iPhone,False
janine remson,,"moved on past cult abuse, north chas/goosecreek cult worse than any in europe or usa thus far! i cant help them get their own lives and stop abuses to me!",2022-01-28 16:04:33,3,0,45,False,2022-01-30 23:24:14,"I had three covid shots with no issues, nothing has changed, i wish it had but nope no change. fear is for sissies
#covid #wussies","['covid', 'wussies']",Twitter Web App,False
CHASI,"Staten Island, NY","We are Community Health Action of Staten Island, and we are here to build a healthier world for all.",2016-05-26 13:07:23,484,717,1447,False,2022-01-30 23:23:35,"A recent study found that breastfeeding babies can receive #COVID19 antibodies from their vaccinated moms, giving them passive immunity against the virus. How cool! 🥳 #COVID #Healthy #SundayVibes https://t.co/2Lxz9GNdKq",['COVID19'],Twitter Web App,False
"Robert M. Khoury, Ph.D.","Manhattan, NY",“Philosophy begins with wonder.” ... “The Laughing Philosopher” Podcast.,2007-03-29 19:15:51,158,7,2296,False,2022-01-30 23:22:30,“Anti-Vax Cop Who Told Guv to ‘Kiss My Ass’ Dies After Battle With COVID” ⁦@thedailybeast⁩ #sunday #covid #antivax #omicron #covidiot  https://t.co/SIfWTr0AMy,"['sunday', 'covid', 'antivax']",Twitter for iPhone,False
Bravo Opinions,Missouri,"Midwest Grandma, always DVR-ing and watching later.
#RHOSLC #RHOC #RHONJ #RHOP #RHOBH #MDLLA #BelowDeck #ProjectRunway #WWHL #SisterWives",2014-11-04 17:50:16,170,379,5745,False,2022-01-30 23:21:26,What kind of storyline would #SisterWives have had if it wasn't for #COVID? That's literally all this season has been about!,"['SisterWives', 'COVID']",Twitter for Android,False
🇪🇺 European Investors News 🇪🇺,Germany France Spain Italy ,NEWS STOCK MARKET - TRADING - FOREX - CRYPTO - STOCKS,2010-06-10 07:59:08,2387,2822,3406,False,2022-01-30 23:21:02,$ARKK $TSLA $BBIG $FB $QQQ $NDX $MRNA  $VIX  $DKNG $CCL $DWAC $RCL $UAL $LCID $NCLH $SPX $NIO $AAL $JBLU $DAL $LUV $STRN $AMZN $AHT $PLUG $CZR $PENN $SNAP $FUBO $SOFI $CEI $AMC $COMPQ $WISH $TWTR $SAVE $SPY $BAC #omicron #COVID $HOOD #CAC #DAX30 #AEX #BEL20 https://t.co/RGO4Zeha0w,,Twitter Web App,False
Joe Steel,"St. Louis, MO","CPA, BS, MA.  Constitutional-progressive.  Anti-conservative.  Real American.  Not a lawyer but won't let that stop me from giving you an opinion.",2010-06-03 21:55:39,496,1410,6191,False,2022-01-30 23:20:02,@RayShep91675875 @justin_hart It's what I would say if I get #COVID.,['COVID'],Twitter for Android,False
Chalkbeat Chicago,"Chicago, IL",Chalkbeat is a nonprofit news organization covering education in Chicago and communities across America. 📩 email us: chicago.tips@chalkbeat.org,2018-01-11 21:38:31,9658,2458,717,True,2022-01-30 23:20:01,School-level testing and school-level closures are on the way for Chicago Public Schools. Here's what parents and guardians need to know. #CPS #COVID #EdChat #k12 https://t.co/QZgSumNL7j,,Echobox,False
"There is no #MemoryHole, we'll remember your BS",,"Photographer, beer lover and smart ass; I realize this is useless but it makes me laugh.
I sometimes follow at random to explore, I dont RT BS
#FuckFascism",2010-10-09 20:03:10,205,809,40509,False,2022-01-30 23:19:27,"@FoxNews 'Deadliest Year' because #COVID killed 4/5th of ALL of them thanks to the Giant Orange Toddler who dragged his feet for 4 months, and is directly linked to 400,000 preventable deaths

Is COVID going to get the Death Penalty?

Is @Howardkurtz going to 'tut-tut' his own for this?",['COVID'],Twitter Web App,False
Tweeting Peregrinos,Somewhere in Japan,I love siesta. What is the meaning of camino for my life? I tweet information and pictures about Camino de Santiago.,2018-12-01 12:33:48,240,120,1120,False,2022-01-30 23:18:53,The pilgrim office of Santiago de Compostela is re-opened from July-1st. #covid-2019 #CaminodeSantiago,"['covid', 'CaminodeSantiago']",twittbot.net,False
John O'Connell,London,"CRM / SalesForce™ / LamP / SaaS / DaaS Contractor,

Editor, FRW Anti-Racism Group.

Politics, Motorcycles, Cycling, Coffee, Minimalism.",2010-11-08 11:36:40,26974,1789,47008,False,2022-01-30 23:18:10,Am I the only one that finds this hilarious ? Looks like #Covid’iocy is spread faster than #Covid itself. https://t.co/MXn9uPN9lk,"['Covid', 'Covid']",TweetCaster for iOS,False
:) Feral,on an island,Writer! Vid/Photo/ graphic artist Ordained by same church as Madonna! EVOLUTION not REVOLUTION. Proudly blocked by famous jerks.  #dogs @Adamlambert @pink @muse,2009-09-09 13:24:30,8384,5835,11013,False,2022-01-30 23:17:56,Just back from my 2nd #Covid vax. All good so far.,['Covid'],Twitter Web App,False
搬家去盖特，Move to Gettr,,"Gettr is new social media platform without sensorship. 
A true place where people can talk about the truth of Covid19 , Vaccines.",2018-11-30 04:56:36,172,42,57767,False,2022-01-30 23:17:49,"Super Spreader Event, aka The Genocide Games, ready to commence in Beijing

@Miles
@frankgaffney
@GTV_UK
@GNews
@NewFederalState

#genocidegames #superspreaderevent #beijing #beijingolympics #beijing2022 #bannonswarroom #covid #covid19 #ccp #ccpvirus #covidcasesontherise #theeven",,Twitter for Android,False
Van Epperson,"Los Angeles, California, USA","One of the most versatile character actors in Hollywood.  A dynamic and disciplined director, actively seeking budgeted film and theatre projects.",2011-03-19 01:08:52,97,17,76,False,2022-01-30 23:17:37,#MichaelFlynn Stop spreading your ignorant conspiracy theories about #Covid. You supported the biggest liar ever to be President of the USA &amp; you continue to be an irresponsible jackass SOB.  You should still be in prison.,"['MichaelFlynn', 'Covid']",Twitter Web App,False
Maria Afsharian,NYC Area & Shiraz Iran,Personal Account. Business Owner. Communications. Real Estate. Journalism. Charity. Shiraz. Iran. NJ. US. Truth Seeker. Independent Thinker. Propaganda Skeptic.,2012-05-22 21:25:34,3620,4032,22561,False,2022-01-30 23:16:13,"😉😮🙃 Wishing the owner of this car good health and many more years of driving as they choose their right to
#FreeSpeech during the #Covid #Vaccine #Pandemic https://t.co/UknzmQUd4n",,Twitter Web App,False
Liberate ILLinois,Illinois ,"American first, of Mexican Native American descent. Self appointed #LatinoLeader.",2012-03-24 01:40:24,894,738,13595,False,2022-01-30 23:16:04,"@ilovedonrickles The @chicagotribune, @Suntimes and #democrat party cheered @LoriLightfoot decisions on statues, #BLM Riots, #defunding police, no cash bail, #covid lockdowns, mask policy and blaming Indiana for gun violence. The @chicagosmayor killed Chicago.",['democrat'],Twitter for iPhone,False
Parallel Sky,,"Musician
http://t.co/q4cDMtqDXM",2008-08-21 07:02:38,124,246,1454,False,2022-01-30 23:15:40,"What's really happening with the Truckers Convoy.

#TruckersForFreedom2022 #TruckersForFreedom #TruckerConvoy2022 #TruckerforFreedom #truckers 
#Covid_19 #COVID19 #COVID 

https://t.co/ZfjuTpoQun","['TruckersForFreedom2022', 'TruckersForFreedom', 'TruckerConvoy2022']",Twitter Web App,False
🇪🇺 European Investors News 🇪🇺,Germany France Spain Italy ,NEWS STOCK MARKET - TRADING - FOREX - CRYPTO - STOCKS,2010-06-10 07:59:08,2387,2822,3406,False,2022-01-30 23:15:17,$ARKK $TSLA $BBIG $FB $QQQ $NDX $MRNA  $VIX  $DKNG $CCL $DWAC $RCL $UAL $LCID $NCLH $SPX $NIO $AAL $JBLU $DAL $LUV $STRN $AMZN $AHT $PLUG $CZR $PENN $SNAP $FUBO $SOFI $CEI $AMC $COMPQ $WISH $TWTR $SAVE $SPY $BAC #omicron #COVID $HOOD #CAC #DAX30 #AEX #BEL20 https://t.co/NxM8NnfeuX,,Twitter Web App,False
Joe is editing his book,,Fantasy enthusiast. Mechanical Engineer (sorta.) Writer. I play card games and d&d. I'd follow me.,2015-12-31 14:59:40,143,336,1561,False,2022-01-30 23:15:09,"Weekend went from ""exposed to #covid, maybe some free time to write"" to ""have covid, this is the worst"" real fast.

Enjoying my reread of The Way of Shadows by @BrentWeeks though
#amreading #thissucks",['covid'],Twitter for Android,False
David Ross - 'GAFFERS' available now,,'GAFFERS - A Who's Who of Scottish football managers' Reduced rate   before Amazon hike the price https://t.co/qhofM4TiQz Other books https://t.co/xlEWyprNcg,2011-11-29 15:33:54,3391,2396,96466,False,2022-01-30 23:15:05,"1 #Covid mini-rant thread on lies, damned lies &amp; statistics. First off this is a good thing in itself, adding reinfections to the case numbers. The more accurate &amp; detailed the better. And of course the fatality rate will fall dramatically as there will be far more cases recorded https://t.co/nrqvoTLWm8",['Covid'],Twitter Web App,False
Analist.2022,Helvoirt,,2012-01-26 12:05:20,159,190,8108,False,2022-01-30 23:14:55,A total of 394 individuals were randomly assigned to receive #Xylometazoline or placebo. Both treatment groups had similar baseline characteristics. The incidence of #COVID-19 differs significantly between subjects receiving the nasal spray....... https://t.co/Ed7DKzvM9Q,['Xylometazoline'],Twitter Web App,False
LetTheUKLive,,"The official account of Piers Corbyn's political party https://t.co/SYeHCv3MMa

Astrophysicist, long range weather forecaster and activist.",2021-04-01 10:29:34,348,142,1133,False,2022-01-30 23:14:45,"If this does happen this is the power of people resisting defying and not complying. Well done @NHS100K  @Togetherdec and all the #NHS and social care staff holding the line. 

https://t.co/zHYNakk5UD

#PiersCorbyn #covid #NoVaccineMandates",,Twitter Web App,False
HooDeeHoo42,,"Y’all Gon Make Me Lose My Cool, Up In Here, Up In Here.",2021-01-21 15:32:30,35,128,2096,False,2022-01-30 23:14:25,"@Spotify all in saying is what has @joerogan said that is untrue? Not what goes against the “narrative”, but is factually incorrect…we can’t keep censoring opinions. The fact the gov bureaucrats say you can’t question science goes completely against science. #Covid",,Twitter Web App,False
Richard Gillard,Florida,"Sports, Spades, & Friend Zone Expert. Livin' life as Mr. Independent. Slayer of Trolls, Haters, MAGA drones & Bigots! Come at me if you Dare! Prons: He/Him/His",2009-07-02 03:33:13,217,2300,2953,False,2022-01-30 23:14:22,"@JamesTyreeII @NJ_Kate52 @AmyAThatcher I don't know about you but I don't know any Poor, Struggling #Republicans. They're the biggest complainers over everything: #Covid rules, trans kids, &amp; #CRT.",['Republicans'],Twitter for Android,False
Where Were You When?,"Los Angeles, CA",Sports & Lifestyle Apparel Moments That Last A Lifetime,2014-01-08 21:21:59,1893,4989,5873,False,2022-01-30 23:14:01,"Also made a committee to cure #Covid
How's That Working Out. #thingsthatmakeyougohmmm #thinkdontreact #actuallytake30secondsyoungonesandread

76 percent want Biden to consider 'all possible nominees' for Supreme Court: poll
https://t.co/lChUXnctE5","['Covid', 'thingsthatmakeyougohmmm', 'thinkdontreact']",Twitter for Android,False
"Leslie Channon MA, CIHCM",The Cotswolds ,"Consultant @TAROETrust & @CampbellTickell, #NHSE #LongCovid TaskForce, #LongCovidSurvivor Recovering! Dreamer of a Better Society! Own views!",2012-07-27 22:14:59,2203,1878,16060,False,2022-01-30 23:13:34,@jules_birch I’m right there with you @jules_birch - I was alone with my two young children when we had #Covid I couldn’t let anyone in the house to help. There were times when it was so bad I feared my kids would find me dead in the morning #WeFolowedTheRules,['Covid'],Twitter for iPhone,False
The RIGHTFUL President Hawger!,,Florida guy,2020-06-09 00:42:29,313,395,53108,False,2022-01-30 23:13:04,"#JoeRogan:
""I don't think little kids need a #covidvaccine"" ""If I was a healthy 20 years old who worked out every day and was in good shape, I would't get the #vaccine"" 
""#Covid is worse in winter because everyone stays in close contact inside""","['JoeRogan', 'covidvaccine']",Twitter for Android,False
HonestlySpeaking,,"Reading, Debating & seeking Knowledge is what makes me work
Not SEBI Regd. Advisor
Trying Novel Math on #StockMarketIndia, always #DYOR b4 accepting advice",2021-11-14 05:41:45,13,12,184,False,2022-01-30 23:12:50,"@Thapa4INC Or may be because they can do too little, too late for #COVID Safety during elections",['COVID'],Twitter Web App,False
