user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 23:45:10,US State Population Distribution by County  For ME   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/BHCnMcfSSH,,smcapplication,False
Dr. Brian G. Ricca,"Williston, VT","Married to @nowicanreadvt, Daddy to Patrick (15) & Brendan (13), #vted leader, passionate about learner-centered education, equity, and justice. He/him/his.",2011-08-22 14:53:41,2764,1709,12707,False,2022-01-20 23:45:02,"Due to our inability to staff our building safely tomorrow, #StJSD will be closed on Friday, January 21, 2022 #vted #COVID","['StJSD', 'vted', 'COVID']",Hootsuite Inc.,False
Redzer -Pure Cork Feen!,Ireland,Love Video - Tech - Interviews - Radio - Broadcasts - Music- Views expressed are mine so feck off and get your own kiiiiiid!!!,2011-07-19 21:19:46,1043,2129,28897,False,2022-01-20 23:44:55,"The first family gatherings all over the world after all this shite is over is going to be dayscent! 

2 years of different opinions, misinformation, fear &amp; distance.

But most of all - actually having to be in same room as family or inlaws again. 🤣🤣🤣 
#COVID https://t.co/WNu0UEPqCO",,Twitter for Android,False
Red Wave 2022,,,2021-09-19 20:46:47,8,3,101,False,2022-01-20 23:44:52,Nearly 1 million child COVID-19 infections reported in past week https://t.co/GnmcVJAs4N #Biden #BidenAdministration #CoronaUpdate #CoronavirusUpdates #BidensAmerica #COVID19 #covid #CDC #NIH,['Biden'],Twitter for Android,False
"Allison Neitzel, MD",,"#MKE grown #doctor @tuftsuniversity and @medicalcollege, #misinformationkills #vaccinessavelives, she/her #blm #womeninmedicine, thoughts=my own",2021-02-20 00:31:49,226,1243,598,False,2022-01-20 23:44:26,@BrigadeCorona @A_Sane_Skeptic @LanceSKilgore @pjputh @stkirsch @CDCgov @MythinformedMKE @joerogan @AaronRodgers12 @ACLUofWisconsin @katiekirsch @IvankaTrump @SDECoxHealth Correct. And he got #Covid in November before #omicron He is also from #wisconsin https://t.co/aF6oY6fDK6,,Twitter for iPhone,False
ScienceYouCant?IsPropaganda,"Texas, USA",https://t.co/Z6I6pObOhT,2012-03-30 12:44:19,73,293,17564,False,2022-01-20 23:43:45,"@KJaretxa Wife Stands Off With Hospital to Keep Her Husband Alive, and Wins; when unvaccinated #COVID patient transferred from #MercyHospital he’s manurished, underweight, &amp; dehydrated

 https://t.co/FWfhPQ6bMZ",['COVID'],Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 23:43:35,US State Population Distribution by County  For LA   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/2Lr9qzx6zq,,smcapplication,False
jimmyrails,,"Teacher, environmentalist & crypto enthusiast. I ride the rails to earn my keep & pay my bills. Smh.",2020-03-15 01:43:56,247,174,5527,False,2022-01-20 23:43:26,"@GovKathyHochul changed reporting so folx aren't dying from #COVID much in hospitals anymore.
Instead, they die from reasons admitted; stomach ache, accidents, earache, fever, broken finger - not from #COVID19 or hospital acquired #covidvariant's. #pandemic #COVID19nsw #NYC https://t.co/PVmO34yuLZ",['COVID'],Twitter Web App,False
jimmyrails,,"Teacher, environmentalist & crypto enthusiast. I ride the rails to earn my keep & pay my bills. Smh.",2020-03-15 01:43:56,247,174,5527,False,2022-01-20 23:43:19,"@GovKathyHochul changed reporting so folx aren't dying from #COVID much in hospitals anymore.
Instead, they die from reasons admitted; stomach ache, accidents, earache, fever, broken finger - not from #COVID19 or hospital acquired #covidvariant's. #pandemic #COVID19nsw #NYC https://t.co/PVmO34gTUr",['COVID'],Twitter Web App,False
Taryn Harvey,Australia,Tantra Teacher & Transformational Therapist 💟 Relationships / Health / Body Love ☯️ Chakra Balanckng ♐️ Astrology +Tarot 🔯 Author ‘Trust’,2011-02-22 09:14:48,721,366,4619,False,2022-01-20 23:42:59,"@jessicacadams @Dom_Perrottet @ScottMorrisonMP My mother afraid too! spent xmas in Adelaide packing up her home of 55 years  (didn't want to fly but had to), she flies up Sunday to live with us; cost of #covid is vast for these elderly- trauma re-triggered for many (war/poverty/isolation/uncertainty)",,Twitter for iPhone,False
Ben,Milky Way Galaxy,proudly 🇨🇦 proudly 🇮🇪 proudly 🏳️‍🌈,2015-03-02 14:36:47,1577,1719,34240,False,2022-01-20 23:42:39,"My take on the Omicron variant is it's not the end of #COVID, it's not the final variant.
I see it as some sort of biological trogan horse that has 'leaders' all around the world competing to be first to get their nation on the path to 'normal'
""no more LOCKDOWNS""
""No more MASKS""",['COVID'],Twitter for Android,False
Shireen Jeejeebhoy,Toronto,Writer. eBooks: https://t.co/KFaE3UHl9H Brain Injury & brainwaves: https://t.co/8MqQ6mdG60 Art Fit To Wear: https://t.co/vbD5UzNLNp Psychology Today,2008-07-11 22:55:04,1611,888,2820,False,2022-01-20 23:42:16,"It’s concerning to see doctors and reporters lk @JeffSempleGN wearing surgical instead of N95 #masks in hospital corridors, risking #COVID19. Shortage? Or are hospitals STILL substituting surgical for N95s except in #COVID rooms? @HRHospital #onpoli #CleanTheAir #COVIDisAirborne",['masks'],Twitter for iPhone,False
taype international,"Montreal, Canada",🌎 *All* the news + salty commentary from progressive perspectives. #NEWS #MEDIA #FOLLOW #FBR #FBRPARTY #PRU #POLITICS #TRUTH #RESIST #CRYPTO #TECH #F4F #IFB 💙,2012-01-31 01:21:58,4225,5001,16650,False,2022-01-20 23:42:12,"Covid in Wales: Fans to return to stadiums as rules ease

#COVID

https://t.co/GXxBAKmCtk",['COVID'],taypeinternational,False
Independent Institute,"Oakland, CA","Public policy research and education boldly advancing peaceful, prosperous, and free societies grounded in a commitment to human worth and dignity.",2009-02-17 19:20:23,30470,8663,8761,True,2022-01-20 23:42:01,What impact has #COVID had on the economy and economic thinking? @lugaricano sees a silver-lining and concludes that the “economic policy debate during this crisis was more constructive than in the aftermath of the Global Financial Crisis of 2007 – 08. https://t.co/7iBaHS6UB4,['COVID'],Buffer,False
Scott Jones,"Iowa City, IA","Author of Before the Dawn: A Collection of Terror, Creatures of the Night, and Replicas, available now on Barnes & Noble. Lurking in the Basement on YouTube!",2017-01-18 15:43:38,79,47,13096,False,2022-01-20 23:41:49,"https://t.co/NpWZxDwSVR I LOVE this guy! Ball's in your court, @kcrg, @KWWL , and @fox28Iowa ! #MaskUp #covid","['MaskUp', 'covid']",Twitter Web App,False
Frances Kai-Hwa Wang,,"Asian American journalist, essayist, speaker, scholar, poet: PBS @NewsHour Communities Correspondent, Knight Arts Challenge, formerly NBCAsianAmerica, personal",2009-04-25 12:31:40,4513,5001,4607,True,2022-01-20 23:41:40,"Great reporting from @RobyChavez_504 @pbs @newshour As COVID surges in New Orleans, every day is unpredictable for teachers and parents https://t.co/vaKb88AJeI #nola #schools #k12 #covid #covid19 #la",,Twitter Web App,False
Restore Federalism,Live Free Or Die,"The Campaign to Restore #Federalism seeks to advance a sustainable political process based on maximum #freedom, decentralization, and systemic checks on power.",2014-03-10 00:48:25,127,193,2315,False,2022-01-20 23:41:36,"Every once in a while, I like to tweet about @visitportugal, a lovely country with the highest rate of COVID #vaccination in Europe (89%).  

Given this information, you might presume that they are doing pretty well in their fight to stop #COVID.

… but you would be wrong. https://t.co/foicJisNhk",,Twitter for Mac,False
Tiffany Perry,Canada,"Blessed Wife & Momma, ♒️, 💜 obsessed,     tea addict. Also love🍷",2010-07-28 01:41:50,1054,751,9911,False,2022-01-20 23:41:36,I am exhausted. This is all exhausting. We deserve better. #COVID19 #covid #covid19nfld,"['COVID19', 'covid', 'covid19nfld']",Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 23:41:12,US State Population Distribution by County  For LA   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/bc8gt1hSix,,smcapplication,False
fireNdaHole,,Truethy,2020-10-13 18:32:13,0,2,202,False,2022-01-20 23:40:58,"@POTUS Congratulations, @POTUS - That 3.9% unemployment rate is close to Trump’s 3.5% in January 2020! But did your policies really create new jobs, are did people just go back to work as #Covid subsided🤷🏻‍♂️",,Twitter for iPhone,False
UK Tutoring Services,#Cambodia #Phnom #Penh (0)16 977 331 ,Learning English with professional Native English Tutors in Cambodia #Learning  #English  #Cambodia #IELTS https://t.co/rjch5yFQM2,2013-10-23 09:51:56,7185,1588,181977,False,2022-01-20 23:40:52,Ministry urges #schools to keep up with #Covid measures. #Cambodia #education https://t.co/p6DqE901ti https://t.co/o89chILlBl,"['schools', 'Covid', 'Cambodia', 'education']",Twitter Web App,False
Jay Narayanan,Singapore ,"Prof in Biz Sch. Becoming the best version of myself
“This being human is a guest house. Every morning is a new arrival"" Rumi",2008-11-14 02:49:44,657,389,540,False,2022-01-20 23:40:36,My university requires me to self-test for #covid every week. It pains me to see the amount of plastic waste I generate every week after testing. Then the disposable masks.. What is going to happen to all this waste?,['covid'],Twitter Web App,False
Anglo en Abitibi,"Toronto, ON","MSc student at @UQAT: revegetation of mines in the boreal forest with pollinator populations, mature student, world traveler, female in STEM. She/her/elle",2010-05-03 20:08:09,880,2338,6021,False,2022-01-20 23:40:21,"I'm now at day 26 of my #covid adventure. Today my chest doesn't feel like it is being crushed at all times and I managed a half hour walk without having to stop to catch my breath.

I'm still exhausted ALL. THE. TIME. Screens make me dizzy. Books make me dizzy.",['covid'],Twitter for Android,False
220 News,,"We bring you Gambian 🇬🇲 news, feature exciting places and things to do in The Gambia AKA The Smiling Coast and latest happenings in The Gambian diaspora",2016-03-30 15:59:51,24,191,25,False,2022-01-20 23:40:21,"Over 11 billion doses of #COVID-19 vaccine had be delivered worldwide.

Photo: Nature https://t.co/7MEWyox7Bl",['COVID'],Twitter for iPhone,False
Zach Clark,Where The Wild Things Are,@WWJ950 Newsman || TikTok: brewmanchew || @KAMP_Radio alum,2009-03-25 22:15:58,2292,302,22212,False,2022-01-20 23:40:13,"Reading news on @WWJ950 from 7p-12a:

-Man charged after Detroit woman dismembered
-Report about #COVID nursing home deaths debated
-Detroit's Lee Plaza gets new life
-More auto supply issues loom
-@TrafficbyKt w/ @WWJTraffic + @AccuWeather on 8s

LISTEN: https://t.co/e4xZVLPQyz",['COVID'],Twitter Web App,False
Faye M. Brown¯\_(ツ),Virginia,Beau's paws will always be on my heart! Silence is the enemy of the truth. #GodIsNotDead #RetiredArmyFirstSergeant,2009-03-26 22:35:21,417,1144,27348,False,2022-01-20 23:39:52,"Use it in a sentence…
🤔
Current Administration’s denial of #economic situation &amp; #COVID impact on supply chain has created empty shelves and an absolute cluster *uck! https://t.co/1WCw4RNbRy","['economic', 'COVID']",Twitter for iPhone,False
fireNdaHole,,Truethy,2020-10-13 18:32:13,0,2,202,False,2022-01-20 23:39:49,"@POTUS Congratulations, @POTUS - That 3.9% unemployment rate is close to Trump’s 3.5% in January 2020! But did your policies really create new jobs, are did people just go back to work as #Covid subsided🤷🏻‍♂️",,Twitter for iPhone,False
1stnewsng,"Lagos, Nigeria",,2014-04-28 18:46:09,4485,1182,448,False,2022-01-20 23:39:40,"#France likely to lift #Covid restrictions, mask rule as #Omicron cases surge

https://t.co/lONVKYPa2W

#worldnews #coronavirus https://t.co/qoNMlRNOS3","['France', 'Covid', 'Omicron', 'worldnews']",Twitter for Android,False
Sandra Dickau,Toronto,"Director of Medicine My Passions: Authentic Living/Being, Leadership, Promoting compassionate quality care",2010-05-14 02:31:13,692,490,9655,False,2022-01-20 23:39:40,My Mom and I a few years back. This is Nell at 80❤️ UPDATE: #Covid #Omicron is NOT taking her down she is day 8 and getting better each day. I love this amazing RN- MACK grad 1960 https://t.co/NHbGgAeQP1,"['Covid', 'Omicron']",Twitter for iPhone,False
fireNdaHole,,Truethy,2020-10-13 18:32:13,0,2,202,False,2022-01-20 23:39:39,"@POTUS Congratulations, @POTUS - That 3.9% unemployment rate is close to Trump’s 3.5% in January 2020! But did your policies really create new jobs, are did people just go back to work as #Covid subsided🤷🏻‍♂️",,Twitter for iPhone,False
Opoyi,,High-quality trusted conversations around news and information.,2019-01-13 18:33:22,11458,51,7,False,2022-01-20 23:39:37,"Singer #Adele announced on Thursday that her #LasVegas residency has been postponed indefinitely due to #COVID-related production delays. 

https://t.co/CWGWmmHoKY","['Adele', 'LasVegas', 'COVID']",TweetDeck,False
Fact Finder,,To find the facts/analyze the COVID pandemic impact on our society. Vax💉😷 COVID once. Searching through the tweets for empirical/anecdotal data💙🌊💙,2021-08-17 12:37:56,1754,1821,701,False,2022-01-20 23:39:06,"@txsalth2o @blanarovich ""100% of children who got covid surveyed showed signs of blood vessel damage😱

Anyone that tells you to expose your child to #covid, should be arrested for child endangerment

#children #parents #teachers #schools #covid19 is NOT mild😫
@SARS_CoV2020
 https://t.co/AzaTpLkm7S",,Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 23:39:05,US State Population Distribution by County  For KY   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/LkckNLRojW,,smcapplication,False
Robert Buxton,Norwich,please tweet @IndependentSage letting them know exactly what you think of them. These are the people who have got so many things wrong re COVID.,2011-09-18 22:48:32,140,330,4825,False,2022-01-20 23:38:56,Just asking is this next ⁦@wef⁩ ⁦@ProfKlausSchwab⁩ ⁦@BorisJohnson⁩? Only asking as you’ve got history - you did a mock event of the #COVID #Scamdemic Cyber Polygon | World Economic Forum https://t.co/PclhcLv79M,,Twitter for iPhone,False
Les Misérables,"Toronto, Ontario","Injustice is never justice/L’injustice n’est jamais la justice. #Resist Joanof Arc, ‘Non, je ne regrette rien’- Édith Piaf. Non timeo verum💙",2012-07-29 15:56:35,5813,6131,148601,False,2022-01-20 23:38:41,And it’s because of them that many surgeries are not being performed @globalnews @JeffSempleGN #covid #antivaxxers https://t.co/JFG3dqBlGe,"['covid', 'antivaxxers']",Twitter for iPhone,False
